Date,Time,¹q¬y_A
25/09/01,09:49:40,5.6
25/09/01,09:49:42,5.5
25/09/01,09:49:44,5.7
25/09/01,09:49:46,5.7
25/09/01,09:49:48,5.5
25/09/01,09:49:50,5.5
25/09/01,09:49:52,5.7
25/09/01,09:49:54,5.5
25/09/01,09:49:56,5.6
25/09/01,09:49:58,5.6
25/09/01,09:50:00,5.6
25/09/01,09:50:02,5.6
25/09/01,09:50:04,5.6
25/09/01,09:50:06,5.5
25/09/01,09:50:08,5.6
25/09/01,09:50:10,5.4
25/09/01,09:50:12,5.6
25/09/01,09:50:14,5.6
25/09/01,09:50:16,5.5
25/09/01,09:50:18,5.5
25/09/01,09:50:20,5.5
25/09/01,09:50:22,5.4
25/09/01,09:50:24,5.6
25/09/01,09:50:26,5.6
25/09/01,09:50:28,5.5
25/09/01,09:50:30,5.6
25/09/01,09:50:32,5.6
25/09/01,09:50:34,5.5
25/09/01,09:50:36,5.6
25/09/01,09:50:38,4.4
25/09/01,09:55:29,6.7
25/09/01,09:55:31,5.9
25/09/01,09:55:34,5.7
25/09/01,09:55:35,5.6
25/09/01,09:56:58,10.6
25/09/01,09:57:00,5.5
25/09/01,09:57:02,5.3
25/09/01,09:57:04,5.4
25/09/01,09:57:06,5.4
25/09/01,09:57:08,5.4
25/09/01,09:57:10,5.7
25/09/01,09:57:12,5.4
25/09/01,09:57:14,5.4
25/09/01,09:57:16,5.3
25/09/01,09:57:18,5.3
25/09/01,09:57:20,5.3
25/09/01,09:57:22,5.5
25/09/01,09:57:24,5.3
25/09/01,09:57:26,5.3
25/09/01,09:57:28,5.7
25/09/01,09:57:30,5.4
25/09/01,09:57:32,5.4
25/09/01,09:57:34,5.6
25/09/01,09:57:36,5.4
25/09/01,09:57:38,5.6
25/09/01,09:57:40,5.7
25/09/01,09:57:42,5.5
25/09/01,09:57:44,5.4
25/09/01,09:57:46,5.4
25/09/01,09:57:48,5.5
25/09/01,09:57:50,5.6
25/09/01,09:57:52,5.6
25/09/01,09:57:54,5.5
25/09/01,09:57:56,5.7
25/09/01,09:57:58,5.6
25/09/01,09:58:00,5.7
25/09/01,09:58:02,5.7
25/09/01,09:58:04,5.4
25/09/01,09:58:06,5.7
25/09/01,09:58:08,5.8
25/09/01,09:58:10,5.6
25/09/01,09:58:12,5.5
25/09/01,09:58:14,5.9
25/09/01,09:58:16,5.5
25/09/01,09:58:18,5.6
25/09/01,09:58:20,5.9
25/09/01,09:58:22,5.5
25/09/01,09:58:24,6.4
25/09/01,09:58:26,5.9
25/09/01,09:58:28,5.8
25/09/01,09:58:30,5.8
25/09/01,09:58:32,5.7
25/09/01,09:58:34,5.8
25/09/01,09:58:36,6.6
25/09/01,09:58:38,6.0
25/09/01,09:58:40,7.5
25/09/01,09:58:42,6.4
25/09/01,09:58:44,5.9
25/09/01,09:58:46,5.9
25/09/01,09:58:48,6.0
25/09/01,09:58:50,5.8
25/09/01,09:58:52,6.6
25/09/01,09:58:54,5.9
25/09/01,09:58:56,6.0
25/09/01,09:58:58,6.1
25/09/01,09:59:00,5.9
25/09/01,09:59:02,6.2
25/09/01,09:59:04,7.0
25/09/01,09:59:06,6.0
25/09/01,09:59:08,6.5
25/09/01,09:59:10,6.3
25/09/01,09:59:12,6.4
25/09/01,09:59:14,7.1
25/09/01,09:59:16,6.8
25/09/01,09:59:18,9.1
25/09/01,09:59:20,7.7
25/09/01,09:59:22,6.9
25/09/01,09:59:24,7.5
25/09/01,09:59:26,7.3
25/09/01,09:59:28,6.9
25/09/01,09:59:30,7.4
25/09/01,09:59:32,6.6
25/09/01,09:59:34,6.5
25/09/01,09:59:36,6.8
25/09/01,09:59:38,6.6
25/09/01,09:59:40,7.3
25/09/01,09:59:42,7.0
25/09/01,09:59:44,6.6
25/09/01,09:59:46,7.2
25/09/01,09:59:48,6.5
25/09/01,09:59:50,6.8
25/09/01,09:59:52,7.0
25/09/01,09:59:54,6.6
25/09/01,09:59:56,7.3
25/09/01,09:59:58,6.7
25/09/01,10:00:00,6.5
25/09/01,10:00:02,6.8
25/09/01,10:00:04,6.5
25/09/01,10:00:06,7.0
25/09/01,10:00:08,7.0
25/09/01,10:00:10,6.5
25/09/01,10:00:12,6.9
25/09/01,10:00:14,7.0
25/09/01,10:00:16,6.6
25/09/01,10:00:18,7.1
25/09/01,10:00:20,7.7
25/09/01,10:00:22,6.8
25/09/01,10:00:24,7.8
25/09/01,10:00:26,6.9
25/09/01,10:00:28,7.2
25/09/01,10:00:30,8.3
25/09/01,10:00:32,7.6
25/09/01,10:00:34,7.9
25/09/01,10:00:36,8.2
25/09/01,10:00:38,7.1
25/09/01,10:00:40,8.0
25/09/01,10:00:42,7.1
25/09/01,10:00:44,7.4
25/09/01,10:00:46,9.0
25/09/01,10:00:48,7.4
25/09/01,10:00:50,7.5
25/09/01,10:00:52,7.2
25/09/01,10:00:54,7.4
25/09/01,10:00:56,8.0
25/09/01,10:00:58,7.8
25/09/01,10:01:00,8.3
25/09/01,10:01:02,8.7
25/09/01,10:01:04,7.6
25/09/01,10:01:06,7.9
25/09/01,10:01:08,8.2
25/09/01,10:01:10,7.9
25/09/01,10:01:12,8.1
25/09/01,10:01:14,7.7
25/09/01,10:01:16,8.2
25/09/01,10:01:18,8.5
25/09/01,10:01:20,8.2
25/09/01,10:01:22,8.4
25/09/01,10:01:24,8.7
25/09/01,10:01:26,8.5
25/09/01,10:01:28,9.2
25/09/01,10:01:30,8.8
25/09/01,10:01:32,8.7
25/09/01,10:01:34,9.4
25/09/01,10:01:36,8.5
25/09/01,10:01:38,8.9
25/09/01,10:01:40,8.3
25/09/01,10:01:42,8.6
25/09/01,10:01:44,10.0
25/09/01,10:01:46,8.9
25/09/01,10:01:48,10.2
25/09/01,10:01:50,9.7
25/09/01,10:01:52,9.3
25/09/01,10:01:54,9.5
25/09/01,10:01:56,9.2
25/09/01,10:01:58,9.4
25/09/01,10:02:00,9.2
25/09/01,10:02:02,9.2
25/09/01,10:02:04,9.0
25/09/01,10:02:06,9.0
25/09/01,10:02:08,9.1
25/09/01,10:02:10,9.1
25/09/01,10:02:12,8.6
25/09/01,10:02:14,8.9
25/09/01,10:02:16,8.3
